id,label,user_name,shop_name,vip,discount,overall,taste,environment,service,ingredient,consumption,food,picture,like,response,interaction,time
802,1,8155975a1e5accf063cf17dab6f84834,f58e7c8b4843469736f8fbbb8bfa0dbd,1,1,5.0,5.0,5.0,5.0,4.5,50.0,5,8,5,1,2,2020-04-12 23:24:00
803,1,ceb556af3bfda4777c7c9edceac7e70b,27d59b79399ecb062b004f3b5aa1bfae,1,1,5.0,5.0,5.0,5.0,5.0,0.0,0,2,2,1,1,2020-04-12 21:56:00
804,0,2247bc9028bb539ebd273bf9511320cb,872b506f16705c41a8db5171e6665017,1,1,4.5,4.5,4.0,5.0,4.5,80.0,2,6,0,1,1,2020-04-12 21:37:00
805,0,dfba20b6664aec17b247ff308275d8c5,82c9963cc1b29ebcbfde9f6ad90f1e31,1,1,4.5,4.5,5.0,5.0,5.0,80.0,1,7,0,1,1,2020-04-12 14:04:00
806,1,de6b768c46ee8635c01ff00f5c2ce264,077a207ca00c05dab8e55bcdf58f99d5,1,1,5.0,5.0,4.0,5.0,5.0,48.0,3,6,3,1,1,2020-04-12 12:47:00
807,0,9a7fc3ddcc895b9dc279cc623ab682a5,9fd55169d8d2ca2e804b5da049d5ada7,1,1,4.0,4.0,4.0,4.0,3.5,0.0,0,3,0,1,1,2020-04-12 09:57:00
808,0,337d61b31bc5507288f62184ee9ad8b7,4e517df4e8891d00386e7df6778ae1bc,1,1,5.0,5.0,4.5,5.0,4.5,60.0,5,5,1,1,1,2020-04-12 09:36:00
809,0,c2790c08526423952303ac5887f4dfbf,f4f6ff5ad5c620b48289b94ae29d0571,1,1,5.0,5.0,5.0,5.0,5.0,0.0,4,5,2,1,1,2020-04-12 09:10:00
810,0,fcc2971452a81d1b4907ee690fafa032,6c3b53269c07f20b693944d151ef781b,1,1,5.0,5.0,5.0,4.5,4.5,50.0,2,5,1,1,1,2020-04-11 21:42:00
811,0,0041004c81ce41c600c345be0ef48ea1,10335fc19e98c3bd4bcdf58f9e8524e1,0,1,5.0,5.0,5.0,5.0,5.0,0.0,4,5,0,1,1,2020-04-11 21:32:00
812,1,5147689d408c5ec8ecb2bd3bb6b434e0,63bd5c3e07b2e39cf5e71cfc6db71fb2,1,1,5.0,5.0,5.0,5.0,5.0,0.0,0,6,5,1,2,2020-04-11 21:22:00
813,0,9e4aaf0054eff46cf9576b7f19062dbf,1697242b0f9a26d243e8c56ca8eaacd4,1,1,4.5,5.0,4.5,5.0,5.0,0.0,4,4,2,1,1,2020-04-11 20:11:00
814,0,a0ec3f6759ccfd42dbbfb1a7bb2875d0,1b2a472c7a02c672d5d8300085f9e8a0,1,1,4.0,4.0,4.0,4.0,4.0,80.0,4,15,3,1,1,2020-04-11 19:49:00
815,1,7922baa61637a153897b03a10ff42d9a,e0e4a9c4f9d8fb5b59da275ba258e2ed,1,0,5.0,5.0,5.0,5.0,4.5,75.0,7,8,0,1,1,2020-04-10 21:03:00
816,0,aab8e65e46235500ed09221f76b7cbb8,40a6d212546b8e88a0b17960f16a23e6,1,1,4.5,4.5,4.5,5.0,5.0,0.0,4,6,1,1,1,2020-04-10 18:25:00
817,1,acecc3223c269414483279289761e69f,52def72680be24d3c03cba9e58b18d91,0,1,5.0,5.0,5.0,5.0,5.0,70.0,2,5,5,1,1,2020-04-08 23:09:00
818,0,e4ad1783a3565677bcd156848acc56c8,dd70f0c622bb42603b297cf0f6c10995,1,1,4.5,4.5,4.5,4.5,4.5,0.0,1,4,0,1,1,2020-04-08 20:55:00
819,0,cc06ced840cff10aae2e83f6da0c7122,3985124fbbe0d485d6bacdde6cd321bc,0,1,4.5,4.5,5.0,5.0,5.0,0.0,0,0,1,1,1,2020-04-05 10:53:00
820,1,cfcb8c9925d8b46edbcb6a19b56b7fc4,4e7af13c005f9c93f487a2919651630b,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,0,2,1,2,2020-04-04 10:12:00
821,0,f63f6e254bc83090bd76639d43f9dada,f5c964dde5d9baeac44139aa5298638d,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,5,1,1,1,2020-04-04 09:51:00
822,0,4e7a648c38407e7c6b179f24bf09d57b,2f119a4accfd8cebaa46008da4410662,1,1,4.5,5.0,4.0,5.0,5.0,0.0,0,15,159,1,10,2020-04-04 09:20:00
823,0,ff15716667add9f1f2648275ba3bb0f9,5b24fd023633a7285eea32e42e5e619b,0,1,5.0,5.0,5.0,5.0,5.0,0.0,0,9,2,1,1,2020-03-31 14:12:00
824,0,e6650454e3f48a17061f4454d3e3c290,e68ad0a2a41b29757a8f3d79e20835c0,0,1,5.0,5.0,4.0,5.0,5.0,0.0,5,10,1,1,1,2020-03-30 21:51:00
825,0,6f8f046b894dfe894d4e04687359d937,8cb7050688307d1b4f36c6ab9cbc2fa9,1,1,5.0,5.0,4.0,4.5,5.0,0.0,5,9,0,1,1,2020-03-29 22:07:00
826,0,21841a5afb11255d252b4e420a9eeabc,4d7d090be0b7584f227f052b9a80d437,0,1,5.0,5.0,5.0,5.0,5.0,0.0,0,4,0,1,1,2020-03-29 21:26:00
827,0,b73d61d716ce4682f215acaeff9dcf9c,a2f2062af055a3ae80d9005c7ab7eb20,0,0,5.0,5.0,5.0,5.0,5.0,60.0,8,5,1,1,1,2020-03-29 17:29:00
828,0,9cd1db74d0256e445e0250297668ae07,1aa54f70f5cb52e94dc6ee03fb16f4b5,0,0,5.0,5.0,5.0,5.0,5.0,60.0,6,3,3,1,1,2020-03-29 17:16:00
829,0,33b3b1d70d30b224742a19d250da17b3,6bd2ea248e3b6e152822eb733ed5c5a8,1,1,5.0,5.0,4.0,5.0,5.0,50.0,2,9,2,1,1,2020-03-29 11:49:00
830,0,3b6e574d949ce7388094b1057728f12a,a8a9c7b03b86bedae28d8a7e9a280def,0,1,5.0,5.0,5.0,5.0,5.0,0.0,0,5,0,1,1,2020-03-24 09:16:00
831,0,695be93ebf935afa436b4504cefcb967,3ee5c4b9aaf8218a2a05d423775c4da6,1,0,5.0,5.0,5.0,5.0,5.0,0.0,3,3,3,1,1,2020-03-19 09:57:00
832,0,345396059b4cfd27c20ddf7a849b1888,c0eeab4e6d25ed0aa760af15c6db058d,1,1,5.0,5.0,5.0,4.5,5.0,0.0,9,6,0,1,1,2020-11-14 08:37:00
833,1,519d06dc9500629df949c0acc8dcb004,58ae657a985c8b852c7a90bfaddcad7d,0,1,5.0,5.0,5.0,5.0,5.0,80.0,2,7,7,1,1,2020-11-14 18:21:00
834,0,ea051e1f6305676e15c4b689b21e6032,e10a3df64541ddbf79c41f65e451ff96,1,1,4.5,5.0,5.0,4.5,5.0,0.0,4,9,1,0,0,2020-10-24 21:14:00
835,1,fe8c94e3c6e3cbdd2d986676640d467b,367fa38225062a7556df5cf9bc361b50,1,1,5.0,5.0,5.0,4.5,5.0,0.0,0,8,48,1,1,2020-10-10 18:28:00
836,0,30ef7e9687461227684deef15d06ec75,094c737248580e666f71c5a392fb9a2f,1,0,4.0,4.0,4.0,4.0,4.5,0.0,0,11,1,1,1,2020-08-23 00:16:00
837,0,631e04a03a3743aa0c778ecdf57868da,5a615cdb705872f217c17e0c018b87e3,1,0,4.0,4.0,4.0,4.5,4.0,0.0,0,6,0,1,1,2020-09-01 21:02:00
838,0,44d9eb8d77e7ec315e90129fa3af706f,40e4e7735b0889eab5c3672138f0c68c,0,1,4.5,5.0,5.0,4.5,5.0,0.0,2,6,0,0,0,2020-10-27 20:46:00
839,0,784e8c00c8243bc6970bb0aa9728cd42,af787dc56ed0e0b5ba1587d9f1f0ba21,1,0,5.0,5.0,5.0,5.0,5.0,80.0,0,13,3,0,0,2020-11-06 15:44:00
840,1,5d6bcf6dac8e0729e26aab160f994d54,10e872f6fa34decfe20f876e2a75ea60,0,1,4.5,5.0,4.5,5.0,5.0,0.0,0,8,40,1,1,2020-10-09 20:34:00
841,0,96205bbc798e4b5a252744a89fd5fcae,d1f2dc4e60e1195fe0bb54880a83da0d,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0,5,1,1,1,2020-10-10 13:55:00
842,0,dfc240cb21ae65a1d5b5a5719c24debd,f053c6b070feb465ee9f2b8cece7f391,1,0,4.5,4.5,4.5,4.5,4.5,50.0,1,9,0,1,1,2020-09-10 16:56:00
843,0,10ec2aab0bf16a1d3d45e96531ce81b5,04fc416bb340d499103e3f33970fc910,1,0,4.0,3.5,4.5,4.5,4.5,0.0,0,9,0,1,1,2020-09-12 23:21:00
844,0,0d10b014bb80d883c30b195db366fc79,b73e5956bbfc17b80ec79dd837ad0a06,1,1,4.5,5.0,4.5,5.0,5.0,0.0,3,5,3,0,0,2020-11-10 12:41:00
845,0,8d43abb8c6dd84d7da36e762589ed2b7,2e06f89e28acea98410329257e01599e,1,1,4.5,5.0,4.5,5.0,5.0,0.0,0,9,0,1,1,2020-10-11 09:53:00
846,0,cd4736dc540e27fc4d6e0c08b3e2c2a8,7c0840e503f4dc25e57d6efe5d2f3406,1,0,4.0,4.0,4.0,4.0,4.0,0.0,0,10,13,1,2,2020-08-21 22:10:00
847,0,22cfea4f341b5c89d2a0d5980b1c8b47,33e421466f303dc3df3b1bec4a3767c5,1,0,4.0,4.5,4.0,4.5,5.0,0.0,0,3,1,1,1,2020-10-03 17:27:00
848,0,35f4c6e7e207532121417913479f3503,8db9905727719efedbf85aa1d27addfd,1,0,4.5,4.5,4.0,4.0,5.0,80.0,5,4,2,1,1,2020-08-22 14:50:00
849,0,d2b2452f053dd7f73eaf0345426e10e8,b86e21070d9c3d3f0b22ddfb2a19a658,1,0,4.0,4.0,3.5,3.5,4.0,70.0,3,9,0,1,1,2020-08-29 17:14:00
850,0,1940facd5637f627642cfdea2385ce30,d4cd34cc90cce2b0549fbb94c77c947b,1,0,4.0,3.5,3.5,4.0,4.0,0.0,3,5,2,1,1,2020-09-02 19:53:00
851,0,9a3ed40d04f5cc7ac5910ebdce15e2c6,95bfd831ae4b44b7832cc354288b3bf1,1,0,4.0,3.5,4.0,4.0,4.5,0.0,0,3,1,1,2,2020-08-23 17:40:00
852,0,613428c133fcf01737d31415acab7622,2b450f169afd69f3204b405eacb25c19,1,1,4.0,4.0,4.0,4.0,4.0,0.0,0,0,0,0,0,2020-11-14 15:19:00
853,0,5390f4160af6bbecf502a6bd90083442,b6eb9957479064a1b3fb17afcb9a408a,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0,2,1,1,1,2020-10-11 19:57:00
854,0,cb16b51f1283bc4dc276b2813ac1931d,eb513f180056719d52300fb9cb3a0dc5,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,4,0,1,1,2020-10-02 08:24:00
855,0,66564ffcc0c9c3dae0bcc94d097d05f2,196a000f05b91c1e54d4d5b7ae43709b,1,0,4.5,4.5,4.5,4.5,4.5,0.0,0,2,0,1,1,2020-09-30 17:00:00
856,0,f9d6c1197e73cea2cd8e3ee6cba37705,4092c0267e91bd9a0a1e7a9e76f4d711,0,1,4.5,4.5,4.5,4.5,4.5,0.0,0,0,0,1,1,2020-09-17 13:32:00
857,0,e6e477d02a9db9206cc4130107885d0c,a26dab3d8cee3b1c0a4a6d73124bbca9,1,1,4.0,4.0,4.0,4.0,4.0,0.0,0,3,1,1,1,2020-09-15 15:19:00
858,0,89afc19807a2699161399d62f3ead02c,59d7177f7248823216804aa619f15f63,0,1,5.0,5.0,5.0,5.0,5.0,50.0,0,0,0,1,1,2020-09-13 14:30:00
859,0,a37f4e441b0ab1195ac3ece037ca7a74,9de1aa296588eb32227eb30a2ab128dc,1,1,3.5,3.0,4.0,3.0,3.0,0.0,0,7,1,1,1,2020-09-06 18:48:00
860,0,b3e066bd0dbf167530c715e429386200,95d33ac1b6b903e44537bf1f5ae99b5e,0,1,5.0,5.0,5.0,5.0,5.0,0.0,0,0,0,1,1,2020-09-05 17:12:00
861,0,485294aafab3d4169fcae0d0ee3ae5c4,216270ed60049b503851c97b5cdfd52c,1,0,4.0,4.0,3.5,3.5,3.5,0.0,0,4,0,1,1,2020-09-01 17:29:00
862,0,7cf5295f7635f38fa3cbae0a29c4ca1d,cd4858185e156c6df3662fd178e91200,0,0,5.0,5.0,5.0,5.0,5.0,58.0,2,0,0,1,1,2020-08-31 23:02:00
863,0,d4260909165b51154c6f949cada39c35,8fb3bed78d0b39e764baddc55fc419f9,0,0,4.0,3.5,5.0,3.5,5.0,60.0,0,1,1,1,1,2020-08-29 18:39:00
864,0,afc5d5f9e5f675dd13833ac73b0b13fd,577c9781623fd47846fb198b604b7549,1,1,4.5,4.5,4.5,4.5,4.5,60.0,1,6,2,1,1,2020-08-27 16:08:00
865,0,a0ebe575e29fa36245d4e42c341162dd,05e8df63aa224aba8953303e386f767f,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,0,1,1,1,2020-08-26 11:21:00
866,0,f21f1dbbd12a933cf6271e1ee565e5b4,06d6374bd0ab44222aefd90bb75aed0a,0,0,5.0,5.0,5.0,5.0,5.0,0.0,1,0,1,1,1,2020-08-26 11:10:00
867,0,03841adeb567691d252007530c83a336,764273c29a9ed6abfbefb4276aca5b20,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,0,1,1,1,2020-08-26 11:10:00
868,0,34701a541eab5237cd64317509ac63b0,8a68b0283912e4c9bbc29410222cc4ef,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,0,1,1,1,2020-08-26 11:10:00
869,0,9194d6459fb44c681a0f257f0592a35d,877d092dd97acb90e7c0c0aabc5f5a7f,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,1,1,1,1,2020-08-24 16:51:00
870,0,69c593f0d5dc22af0ad7e23c4a040340,7622624dfcb953bffe81666b2a9b6fe6,1,0,3.5,3.5,4.5,4.5,5.0,0.0,0,5,0,1,1,2020-08-24 09:50:00
871,0,26178f6a5430b7ae215261781115f773,7c0d7ee1ccbf65c1ccbf2f769c2232e1,1,0,3.5,4.0,2.5,1.5,3.5,0.0,1,5,1,1,1,2020-08-23 23:13:00
872,1,3ef8cb8d53b3891bb3f92f52d3cba641,494e601a9e021c1e0e321c41849abcbb,1,0,5.0,5.0,5.0,5.0,5.0,0.0,0,5,3,1,2,2020-08-21 18:36:00
873,0,d02a58c9c5c703f94132bf57417fbd15,b43a81ed0ef284597093dd41802a636f,1,0,3.5,2.5,3.5,1.5,3.5,60.0,0,4,0,1,1,2020-08-21 17:54:00
874,0,89ee159a2e4a52f63969cef96217dfaf,c9ab973dac7212b87e19024595cde059,1,0,4.0,4.0,4.0,4.0,4.0,90.0,7,11,1,1,1,2020-10-08 17:29:00
875,0,05ec77824f2f0b8f9b101e46c90d2b9a,edeee4b6266de7385423209e7c1161f9,1,0,3.5,3.5,3.5,3.5,3.5,0.0,0,6,0,1,1,2020-08-21 01:04:00
876,0,afcecfc73b4d9f5d56701e1fea370c6c,0096b64a7335279b76b25a25e9a2d986,1,0,4.0,4.0,4.0,4.0,4.0,0.0,7,7,4,1,1,2020-08-11 13:11:00
877,0,ec046dfe2140057a5c48b7b92608e6c6,fd021fcc08cb243226e1640ca3fcb016,1,1,4.0,3.5,4.0,4.5,4.0,0.0,0,3,2,1,1,2020-10-10 21:03:00
878,0,11e84b0364c7ded82e979aa50a6ff43e,7678857574f9d2a0a409a0c4204a0b42,1,0,4.0,4.0,4.0,3.5,3.5,45.0,2,4,4,1,1,2020-09-24 18:03:00
879,1,36046cc68294b07f7c436931804104d3,83c4ed11f92b79b8a04049ed94474eca,1,0,5.0,5.0,5.0,5.0,4.5,0.0,5,6,5,1,2,2020-07-14 17:43:00
880,0,7ac706747b5cdf0ac44b6fc12f1d0f14,302c11890ca41a5d5f1d4f7d69fad88d,1,0,4.5,4.5,5.0,5.0,5.0,55.0,0,3,2,1,1,2020-10-17 19:42:00
881,0,e2d3647caef3035128c894939146e309,3c4667a60ceca4b6dc526a5516a8f6c4,1,0,3.5,3.5,4.0,4.0,4.0,82.0,0,13,2,1,1,2020-06-30 22:25:00
882,0,b211b6fff142f14aea0c496219fd067a,50fb0a2d14523ec09a4789c409a97c80,1,0,3.5,2.5,3.5,4.0,3.5,70.0,0,4,1,1,1,2020-07-31 12:41:00
883,0,1748720a96a814b75f6d489df43ea693,065a98e40cf853431cc33ca18de231ca,0,1,3.5,2.5,2.5,2.5,2.5,0.0,3,3,0,1,1,2020-08-11 22:13:00
884,1,52e3b8b45b46727b677bc385061d4b1d,094c21f26072ad1796b61a8187194a83,1,1,5.0,5.0,5.0,5.0,5.0,0.0,0,2,3,1,2,2020-10-18 11:00:00
885,0,f5012647ba7ddeeb670997992953216d,22a1cde591bfab38bbd55ddb672462f1,1,1,3.0,3.0,4.0,3.0,3.5,223.0,1,2,0,1,1,2020-08-26 07:38:00
886,1,0453b53c18669f75b85d99db15186d81,cc8e713d0930c12c53b0335907dac100,1,1,5.0,5.0,5.0,5.0,5.0,100.0,1,11,6,1,1,2020-08-29 22:45:00
887,0,d3b98486815011ab0ee3ada2ca9d2b93,6051d291530b14a2c66c03d1fee8e29a,1,0,5.0,4.5,3.5,3.5,5.0,90.0,1,3,0,1,1,2020-09-11 20:11:00
888,0,bfdc09f481751ff381727e6cf6ec5f46,1c8d68385b80657a92caf93e0ed74610,1,0,4.0,4.0,4.0,4.0,4.0,0.0,0,4,0,1,1,2020-07-26 12:07:00
889,0,3a14b3d532c10497a78f19a04d0181e6,70367080c57156b8a382950f716d3316,1,1,5.0,4.5,5.0,4.5,5.0,0.0,0,4,0,1,1,2020-07-17 14:20:00
890,0,b1a70d8f7029926edd3f877b962b7d09,377a71d2ed11062633c9fe8538daddef,0,0,4.0,4.0,4.0,4.0,4.0,0.0,0,3,0,1,1,2020-08-25 20:15:00
891,0,73c3bd867978d9edbc3e8b4461484879,7b7a13933c9858dc04e4c6d2d2396428,1,0,5.0,4.5,4.5,4.5,4.5,0.0,0,9,3,1,1,2020-01-21 23:41:00
892,0,52572d915d4b30fa4856649d206640a7,21c1d6d556884bf84a6e5801317d7db9,1,0,4.0,4.0,5.0,5.0,5.0,0.0,0,4,2,1,3,2020-01-20 23:10:00
893,0,4f1c5af270de503693c0a87f72f621cc,29a25826f70f13240cf4f26817ff2854,0,0,4.0,4.0,4.0,4.0,4.0,65.0,7,6,4,1,2,2020-01-19 12:38:00
894,0,1a2524871241f99bba37e514840edb33,8653d8757b84fc0d8392d1ec50db4987,1,1,4.0,4.0,4.0,4.0,4.0,60.0,1,7,4,1,1,2020-01-19 11:54:00
895,0,76928f041ca7dcec6344c5fc0aac948e,b78fb625c1b664256f846a50a47ff06a,0,0,4.5,4.5,4.5,4.5,4.5,0.0,0,3,2,1,1,2020-01-14 21:41:00
896,0,21d8dcbb4d8d30961de422d025c2dbaf,39a47ec9affc60846a1bca72d61f236d,0,1,5.0,5.0,5.0,5.0,5.0,0.0,2,1,1,1,1,2020-01-10 19:29:00
897,0,ff721afd61fa493350cb7524b49a8871,f3a6184d4893d7aaa0ff7acb00218bd9,0,1,5.0,5.0,5.0,5.0,5.0,0.0,3,0,0,1,1,2020-01-06 10:22:00
898,0,9e9c76dba393b20fd01181a52657edc8,033ba57d5be6163ef146a5aae8cace09,1,0,4.5,3.5,3.5,3.5,3.5,0.0,0,0,0,1,1,2019-12-24 23:38:00
899,0,4d27371e4af8d73f8b223468471342ad,eef77266dc46742beffb19d51912166e,0,0,4.0,3.5,4.5,4.5,4.5,0.0,0,4,0,1,1,2019-12-19 20:27:00
900,0,4f28a8565564bec9a087869fdd4934d3,082416cd16dfb324a83cdbd46614c2ac,1,0,2.5,2.5,2.5,2.5,2.5,70.0,0,0,0,1,1,2019-12-18 09:56:00
901,0,b1e6f37c60efb9fb48d8515932060ae0,ef14a6246860a913bca7a94cbbaabf88,1,1,4.5,4.5,4.5,5.0,4.0,80.0,0,0,0,1,2,2019-12-12 16:48:00
902,0,cb07d48ef624e3c1abb2f83e35edc990,b7242d98ca0a177600462ac2be14541f,1,1,3.5,3.5,4.0,2.5,5.0,0.0,0,4,1,1,2,2019-12-05 14:36:00
903,0,20a95847db96cd73f934debe96227026,cbfb90263e23642dde9fd883034b5782,1,0,5.0,5.0,5.0,5.0,5.0,0.0,2,3,1,1,1,2019-12-04 21:02:00
904,0,8ecc9f68fa1a041470659df12973bff9,f96774831e3e04b3993668c0a3457732,1,1,4.0,4.0,5.0,5.0,4.0,0.0,0,4,0,1,1,2019-11-24 19:13:00
905,0,a54b68018958652164545c898bafd1a0,1db0814bae988f24394fbbf511a3c92d,0,0,4.0,4.0,4.0,4.0,4.0,0.0,0,0,0,1,1,2019-11-24 01:01:00
906,0,b13cb96e42d655eb934aed593a8debbd,99362ceae17ee26cfcf5eac8903d0dc2,0,0,4.0,4.0,4.0,4.0,4.0,0.0,3,0,1,1,1,2019-11-20 16:12:00
907,0,e5e156aaaeb5f3189d1f5eb1ce3d04fb,6272d51f1d3fa4db6aceec5a0a2f9ed3,0,0,5.0,5.0,4.0,5.0,5.0,0.0,0,4,0,1,2,2019-11-20 10:24:00
908,0,493d35b2c742391e00acd2dcf29bef63,a3af0a4ff6a409b25f045a7da85d7187,1,0,5.0,4.0,5.0,5.0,5.0,70.0,5,6,54,1,6,2019-11-06 10:43:00
909,0,7dcf4e4d445fbd8361d01692909799c1,cf2eed6402800efd46dd741a05a0b8be,0,0,4.0,4.0,4.0,5.0,4.0,0.0,0,6,2,1,1,2019-11-04 18:34:00
910,0,dd998f29b17a9e9b1799dfe4fa31054d,5f3c53bdfc76eb0583b2ec970f82427f,1,1,4.0,3.0,5.0,5.0,5.0,85.0,1,1,0,1,1,2019-10-25 18:39:00
911,0,b22aca1da0b6e20ec9beab55e840d58e,4abb64f54f0a10c68cf72110c2814d38,0,1,3.0,3.0,4.0,2.0,4.0,0.0,0,1,1,1,1,2019-10-24 21:28:00
912,0,0e00c8673bd894bea8e24ae782df73a3,d20856748b9b01233a4f3d7d9a6a8273,1,0,4.0,4.0,4.0,5.0,4.0,0.0,1,2,1,1,1,2019-10-12 18:20:00
913,0,7a3ebfdcb680cc1db0e2194564482ee7,3355c2dc4eed471ead1341781ac855fe,1,0,4.0,4.0,4.0,5.0,4.0,0.0,0,10,0,1,1,2019-10-10 13:10:00
914,0,06c3a01e4e381e2c95e6c0f3f9673f09,fee46bbdd3265c947224cc3cafc44045,0,0,4.0,5.0,4.0,4.0,5.0,0.0,0,2,3,1,1,2019-10-02 21:12:00
915,0,00ead3d8d1812d35ad8d404095e03977,844e613a9871ad14791654869508bf7c,0,0,4.0,4.0,4.0,4.0,4.0,0.0,0,5,1,1,2,2019-10-08 19:29:00
916,0,52aac86233238c84dc189303bc7646ef,bd4a959fbc4f4fbc4a8fdae55dbb9f18,0,0,4.0,4.0,4.0,4.0,4.0,80.0,1,8,1,1,1,2019-10-02 17:05:00
917,0,006abb3bcec782ffb4216a7e3a75d2e2,c855730ed4c598c92a0b580458bec2b6,1,1,5.0,5.0,5.0,5.0,5.0,0.0,0,4,0,1,1,2019-09-30 20:19:00
918,0,a13c5821979e503ca1415e5f66c48bb8,f7ba73c1918527649a2f72eb2a95d916,1,0,5.0,4.0,4.0,4.0,5.0,0.0,0,0,0,1,1,2019-09-23 17:57:00
919,0,da629dbf6e0e6726789fb9b732b453c7,4a9b2f5678a6629ea945888232721466,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,0,0,1,1,2019-09-21 12:16:00
920,0,1c25109a50097227d7cdb9fa0bfcea88,0e2a54d665e83a798414215b6bdff68f,1,0,5.0,5.0,5.0,5.0,5.0,80.0,4,3,0,1,1,2019-09-18 17:53:00
921,1,2d303aeabb635de8aea1f0a5edde03f0,ff17b7c011449b059a4ae693bf1cb571,0,0,0.5,0.5,0.5,0.5,0.5,0.0,0,1,0,1,2,2020-10-07 04:09:00
922,1,b8338c9b314d3e730dd8e69ecd51b708,64c6c55ead81d9b197cb3d4d00722edf,0,0,0.5,0.5,0.5,1.0,0.5,100.0,0,0,0,1,3,2020-10-06 05:00:00
923,0,1183093df1058d60a27478675ab221f0,9d6989218138794fd7e9481d2f7d869a,0,1,4.0,5.0,4.0,3.0,5.0,0.0,0,0,0,1,1,2020-07-22 14:17:00
924,0,a35c88ab8985041682215938fabeb682,45d104191dc9ad582a698ed5e3614676,1,0,4.0,4.0,4.0,4.0,4.0,0.0,0,0,0,1,1,2020-07-16 15:14:00
925,0,fb59391fafb6858d5e969caed5a09591,24bfc6c6eb219d16f65808e527915fc0,1,1,3.5,3.5,3.5,3.5,2.5,0.0,0,5,1,1,3,2020-07-08 07:23:00
926,0,6c751f6ba9df3872f9654a2df5c28173,d3106f727251541d709321881ed5e093,0,0,2.5,3.5,4.0,0.5,4.0,0.0,0,0,0,1,1,2020-07-05 16:05:00
927,0,9344ef4978d9cbfa4f8f15abc511b7ed,d62e135b6aed44f378283b962bc624a5,0,1,5.0,5.0,5.0,4.0,5.0,0.0,0,3,1,1,1,2020-07-02 00:04:00
928,0,092675ffe1bf968bacc5519290b2bffb,aee5ee0e49ad124e87c7d3ac6151ca89,1,1,3.5,3.5,4.0,4.0,3.5,0.0,0,1,0,1,1,2020-07-01 20:38:00
929,0,ff02633db9c69457a75e50bd7b7e094d,a5d113adc7fc245675c936acd806423d,1,0,4.5,4.5,4.5,4.5,4.5,0.0,0,1,1,1,2,2020-07-01 11:13:00
930,1,86891860f7a3f71661faf67bde5fd871,16fe2862eb0d9b1ea772a1feaf63e358,1,0,5.0,5.0,5.0,5.0,5.0,0.0,1,3,5,1,2,2020-06-17 14:52:00
931,0,0db4cd2b705eaf88093dfb5eca120ddb,e6ba7747c86774da8bc7f772934e5984,0,1,4.5,5.0,4.5,4.5,5.0,0.0,0,3,0,1,1,2020-06-14 23:11:00
932,0,89aa0cfcd2710171cd5c90e0a087c86e,f3691cfe56ae09c09d8afc27406cfbcd,1,0,3.0,3.0,4.0,4.0,4.0,0.0,0,4,2,1,1,2020-06-12 09:32:00
933,0,6686299364e37be8c211de359d8114d7,3cf63018b74b66b57270a4068d5e0dcf,1,0,3.5,4.5,4.5,5.0,3.5,0.0,5,5,3,1,3,2020-06-11 13:35:00
934,0,fe3e7665c7ac28d50dccac54980401f2,620311584f413ee7eb6cb9e81036493f,1,0,4.0,4.0,4.5,4.5,4.5,0.0,0,6,0,1,1,2020-06-11 10:31:00
935,0,f4ee84aee287dedcab1fd9d6d3038c47,48029affa878b9657fc667859c0f41f7,1,1,2.5,1.5,3.5,3.5,3.5,0.0,2,0,1,1,2,2020-05-23 12:07:00
936,0,da088e96daf0236503258381a55b509c,063f76e3e6e80083021680a8ef44e7e6,1,1,4.5,4.5,4.5,5.0,4.5,0.0,0,0,0,1,1,2020-05-17 21:10:00
937,0,c0cbe34917ca818035a242b916976953,5745f05413f66cd7324e64e098d42e0a,1,1,4.0,4.5,4.0,5.0,4.0,0.0,0,4,2,1,1,2020-05-15 10:22:00
938,0,3b2a9bd26a049a587282204025785380,e54cc72511ca07b5f929427af44c3ffc,0,1,5.0,5.0,5.0,5.0,5.0,0.0,3,0,0,1,1,2020-05-13 12:33:00
939,0,7f8c2afda9e63072a26192121ff92140,35864536577f6d73e62725c48d961b16,1,0,4.0,4.0,4.0,4.0,4.0,0.0,0,1,26,1,1,2020-04-28 07:49:00
940,0,d02851ee442fe34e4d6982b35f95816a,944463f8024b9ae77f0f0abcefd06327,1,1,4.5,4.5,4.0,4.5,4.0,0.0,0,2,1,1,1,2020-04-27 12:26:00
941,0,63436632b5771127a8fe345992e10258,213685f4947628534fb76382c5b3298a,1,1,3.0,3.0,4.0,5.0,5.0,0.0,0,4,0,1,1,2020-04-24 12:25:00
942,0,cb210d35ea37f40ecb4c4c012fd368b6,c25d97a6f39dfb937c3115b4ae9fb453,0,0,5.0,5.0,5.0,5.0,5.0,0.0,0,8,0,1,1,2020-04-16 20:24:00
